model_type,hidden_layers,hidden_units,adam_lr,adam_iters,lbfgs_iters,activation,grid_size,spline_order,sampling,sigma,exp_scale,n_obs_u,n_obs_k,n_pde,seed,lambda_pde_scheduler,adaptive_weights,alpha,update_every,regularization,pde_alpha,pde_beta,epsilon,parameters,flops,training_time_sec,compute_time_sec,evaluation_time_ms,first_derivative_time_ms,second_derivative_time_ms,err_u_global,err_k_global,err_u_inside,err_u_outside,err_k_inside,err_k_outside,mean_global_error,timestamp
KAN,1,25,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,1650,3054,236.96146037499966,245.91309118270874,133.55478799985576,379.18041800003266,1102.2308009996777,0.03881406373502498,0.32123347488194204,0.028836374846799042,0.04521001815055443,0.3123106261055731,0.32695324973858875,0.18002376930848352,2026-09-14_22-53-10
KAN,3,25,0.0001,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,441.2707114390005,465.9357395172119,405.4143510002177,1652.3308400001042,5061.067071000252,0.003749774182647495,0.0028095704448614627,0.005763776326767449,0.002458747167185985,0.0010300160541726218,0.0039503104388927705,0.003279672313754479,2026-09-14_22-57-16
KAN,3,25,0.01,2000,2000,,5,2,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,23850,42554,121.10980508899956,126.99511289596558,157.33416799957922,299.71161799949186,396.7401569998401,0.0059456704445339185,0.006395372210622816,0.009119642984164279,0.003911072662719584,0.0031535900865096015,0.008473437674797952,0.006170521327578367,2026-09-14_23-05-02
KAN,3,25,0.0001,2000,2000,,5,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,26500,47854,355.51779537699986,369.8296091556549,168.37968999971054,274.9119800000699,2045.1329959996656,0.00537927982389169,0.0018356414973428805,0.00946970365462221,0.0027572132657311,0.0013558356332671105,0.0021432093589299132,0.003607460660617285,2026-09-14_23-07-09
KAN,3,35,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,56210,102414,452.64363879600023,492.3648929595947,1419.135959000414,3892.185421999784,12069.433846999345,0.0019998445805870786,0.003701716258590578,0.003552263477396721,0.001004704262119359,0.0007196878745435511,0.0056132729150309806,0.0028507804195888283,2026-09-14_23-13-19
KAN,3,25,0.01,2000,2000,,7,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,31800,58454,366.4632399789998,389.90032410621643,642.3211729998002,2129.0880719998313,5807.808806000139,0.0024433987292471946,0.006210833238834934,0.0034753286883768527,0.0017819051657025418,0.0021469970928505253,0.008815856409337762,0.004327115984041064,2026-09-14_23-21-31
KAN,3,25,0.0001,2000,2000,,3,2,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,18550,31954,123.43990604200008,128.55054020881653,26.53220299998793,73.04165500045201,165.67804100031935,0.198213964913035,0.2736769986382902,0.2560434620696039,0.16114377442805497,0.2777488567071378,0.2710668332095417,0.2359454817756626,2026-09-14_23-28-01
KAN,3,15,0.0001,2000,2000,,7,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,11880,21874,377.2973073309995,391.80821323394775,43.78390600049897,123.43969399989874,332.7524659998744,0.002232666119418439,0.0026177372966415843,0.0035859730644232078,0.001365161667492305,0.0017226542750111416,0.0031915084643534064,0.0024252017080300114,2026-09-14_23-30-10
KAN,3,15,0.0001,2000,2000,,7,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,11880,21874,376.3323882329996,390.52896094322205,44.300724000095215,127.73428400032572,325.10050000018964,0.002904970437672552,0.0018671199462759183,0.00478160441041617,0.0017019999423240795,0.001302538416670188,0.002229031183202668,0.002386045191974235,2026-09-14_23-36-41
KAN,3,15,0.01,2000,2000,,7,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,12870,23854,463.0343099619995,483.0451500415802,68.2126639994749,229.93171500002063,1106.5302770002745,0.0020419011168269505,0.004848517720137189,0.0027892754712719125,0.001562814992182744,0.001301444934882933,0.007122282326069405,0.0034452094184820696,2026-09-14_23-43-12
